4996.0620 ,1395.2260 ,1.9238 ,2.9904 ,3.6970 ,4.2316 ,-0.7662 ,-0.1156 ,0.0007 
5168.1900 ,1435.7680 ,1.8673 ,2.8956 ,3.6514 ,4.2331 ,-0.8151 ,-0.1304 ,-0.0298 
5319.3340 ,1475.6720 ,1.8730 ,2.8910 ,3.6871 ,4.2533 ,-0.8642 ,-0.1453 ,-0.0604 
5245.5320 ,1448.6700 ,3.0171 ,2.9861 ,3.8460 ,4.3827 ,-0.9136 ,-0.1603 ,-0.0913 
5433.3220 ,1503.1460 ,3.5606 ,3.1891 ,4.1223 ,4.5352 ,-0.9633 ,-0.1754 ,-0.1225 
5442.2220 ,1498.6600 ,2.8987 ,3.2388 ,3.9516 ,4.4311 ,-0.9880 ,-0.1750 ,-0.1602 
5799.3200 ,1537.8300 ,1.9369 ,3.0873 ,3.9566 ,4.3711 ,-1.0130 ,-0.1747 ,-0.1983 
5960.3520 ,1517.3980 ,1.9021 ,3.2454 ,3.9544 ,4.4258 ,-1.0384 ,-0.1745 ,-0.2370 
5687.1700 ,1423.8880 ,4.2668 ,3.3980 ,4.0890 ,4.4840 ,-1.0640 ,-0.1745 ,-0.2761 
5858.4120 ,1421.9380 ,2.7810 ,3.3750 ,4.1021 ,4.4915 ,-1.1281 ,-0.1830 ,-0.2880 
5483.6720 ,1351.5980 ,2.0685 ,3.5460 ,4.2140 ,4.5427 ,-1.1927 ,-0.1915 ,-0.3001 
5288.0180 ,1292.2960 ,1.9190 ,3.7520 ,4.3150 ,4.5919 ,-1.2579 ,-0.2002 ,-0.3122 
5158.8080 ,1294.0940 ,1.9605 ,3.7740 ,4.3020 ,4.5548 ,-1.3237 ,-0.2088 ,-0.3245 
4899.6920 ,1242.4080 ,1.8840 ,3.7640 ,4.2160 ,4.5171 ,-1.3431 ,-0.1813 ,-0.3246 
4990.7960 ,1284.6760 ,1.8939 ,3.7620 ,4.2421 ,4.5069 ,-1.3630 ,-0.1538 ,-0.3247 
5079.6980 ,1339.2420 ,1.9098 ,3.6993 ,4.2231 ,4.4910 ,-1.3834 ,-0.1261 ,-0.3248 
4960.0060 ,1340.3080 ,1.8949 ,3.6413 ,4.2407 ,4.4330 ,-1.4042 ,-0.0982 ,-0.3248 
5247.8480 ,1428.5880 ,1.9651 ,3.6779 ,4.2609 ,4.4367 ,-1.4281 ,-0.0990 ,-0.4125 
5318.0800 ,1491.9033 ,2.3959 ,3.6198 ,4.2089 ,4.4213 ,-1.4527 ,-0.0996 ,-0.5005 
5431.3800 ,1536.7000 ,2.0545 ,3.5539 ,4.2037 ,4.3991 ,-1.4779 ,-0.1002 ,-0.5889 
5312.8880 ,1540.9760 ,1.8850 ,3.5455 ,4.2056 ,4.4016 ,-1.5038 ,-0.1007 ,-0.6777 
4731.3320 ,1409.5420 ,1.9166 ,3.4901 ,4.1392 ,4.3042 ,-1.4726 ,-0.0993 ,-0.7056 
4399.8480 ,1322.9540 ,1.9667 ,3.4010 ,3.9287 ,4.1875 ,-1.4417 ,-0.0978 ,-0.7338 
4635.9350 ,1376.2850 ,2.0901 ,3.3795 ,3.8555 ,4.1385 ,-1.4110 ,-0.0962 ,-0.7621 
4513.3900 ,1370.9233 ,2.2234 ,3.3963 ,3.8730 ,4.1637 ,-1.3806 ,-0.0945 ,-0.7907 
4539.3900 ,1412.6280 ,2.3684 ,3.4210 ,3.9044 ,4.1852 ,-1.3628 ,-0.0410 ,-0.8109 
4282.5620 ,1347.8720 ,2.4663 ,3.3650 ,3.8992 ,4.1371 ,-1.3452 ,0.0121 ,-0.8312 
4345.5760 ,1387.5740 ,2.0434 ,3.3080 ,3.9573 ,4.1594 ,-1.3278 ,0.0649 ,-0.8517 
4063.2460 ,1283.9260 ,1.9880 ,3.2760 ,3.9499 ,4.1775 ,-1.3105 ,0.1172 ,-0.8722 
3770.2380 ,1138.2060 ,2.1929 ,3.2334 ,3.9110 ,4.0950 ,-1.2868 ,0.1302 ,-0.8816 
3570.8620 ,1136.8240 ,2.1043 ,3.1771 ,3.8056 ,4.0362 ,-1.2632 ,0.1432 ,-0.8910 
3398.9975 ,1025.6750 ,2.3909 ,3.1156 ,3.7822 ,4.0496 ,-1.2397 ,0.1561 ,-0.9005 
3518.1400 ,1068.7500 ,2.3839 ,3.1252 ,3.7655 ,4.0443 ,-1.2163 ,0.1690 ,-0.9100 
3250.8060 ,988.8800 ,2.4174 ,3.1970 ,3.7404 ,4.0227 ,-1.1930 ,0.1818 ,-0.9194 
3336.7760 ,979.9780 ,2.1703 ,3.1732 ,3.7386 ,4.0335 ,-1.1524 ,0.1938 ,-0.9127 
3563.7467 ,1066.1967 ,2.1590 ,3.2125 ,3.7614 ,4.0718 ,-1.1121 ,0.2058 ,-0.9060 
3668.7980 ,1105.2800 ,2.3281 ,3.2370 ,3.8202 ,4.1015 ,-1.0719 ,0.2178 ,-0.8995 
3621.2400 ,1123.6780 ,2.5149 ,3.2525 ,3.8548 ,4.1568 ,-1.0320 ,0.2297 ,-0.8931 
3510.1660 ,1074.7100 ,2.6746 ,3.2828 ,3.8551 ,4.1657 ,-1.0063 ,0.2667 ,-0.9010 
3406.7540 ,1035.9660 ,2.6229 ,3.3450 ,3.8692 ,4.1631 ,-0.9807 ,0.3037 ,-0.9089 
3389.3340 ,1023.2580 ,2.9001 ,3.3889 ,3.8685 ,4.1602 ,-0.9553 ,0.3406 ,-0.9169 
2980.7250 ,894.5100 ,3.2764 ,3.5142 ,3.9779 ,4.2850 ,-0.9299 ,0.3774 ,-0.9249 
2838.1160 ,812.1040 ,2.5295 ,3.4812 ,4.0290 ,4.3492 ,-0.8939 ,0.4059 ,-0.9124 
2823.7460 ,812.7660 ,2.6964 ,3.4453 ,4.1264 ,4.4937 ,-0.8580 ,0.4343 ,-0.9000 
2682.5720 ,794.7280 ,2.6418 ,3.5391 ,4.2618 ,4.5316 ,-0.8222 ,0.4627 ,-0.8877 
2851.9960 ,863.9180 ,2.5016 ,3.4938 ,4.1853 ,4.5041 ,-0.7865 ,0.4910 ,-0.8755 
2765.3460 ,829.5360 ,2.4376 ,3.5148 ,4.1663 ,4.4315 ,-0.7510 ,0.5193 ,-0.8633 
2864.1560 ,856.2060 ,2.5123 ,3.5657 ,4.1899 ,4.4188 ,-0.6992 ,0.5670 ,-0.8384 
2833.5060 ,848.1500 ,2.5771 ,3.5473 ,4.2017 ,4.4425 ,-0.6476 ,0.6146 ,-0.8137 
2697.0320 ,787.2860 ,2.7852 ,3.6091 ,4.2174 ,4.4763 ,-0.5964 ,0.6620 ,-0.7893 
2452.2520 ,697.1260 ,2.6560 ,3.6034 ,4.1956 ,4.4928 ,-0.5455 ,0.7093 ,-0.7651 
2404.9140 ,679.9660 ,2.5747 ,3.5347 ,4.0631 ,4.3874 ,-0.4890 ,0.7783 ,-0.7543 
2370.6220 ,652.8460 ,2.6092 ,3.4951 ,3.9793 ,4.2961 ,-0.4327 ,0.8467 ,-0.7435 
2277.3120 ,628.0960 ,2.6617 ,3.4225 ,3.9404 ,4.1567 ,-0.3766 ,0.9145 ,-0.7328 
2119.7220 ,582.2400 ,2.6319 ,3.3615 ,3.8513 ,4.0898 ,-0.3208 ,0.9817 ,-0.7222 
1971.6550 ,568.3775 ,2.7409 ,3.2047 ,3.4806 ,3.7285 ,-0.2652 ,1.0483 ,-0.7116 
2249.2020 ,602.7380 ,2.9713 ,3.3398 ,3.5538 ,3.7380 ,-0.1845 ,1.0873 ,-0.6718 
2099.7900 ,568.3440 ,2.9855 ,3.0803 ,3.2111 ,3.3525 ,-0.1044 ,1.1260 ,-0.6324 
1985.2300 ,520.0920 ,2.4385 ,2.8140 ,2.9649 ,3.1390 ,-0.0247 ,1.1645 ,-0.5934 
1908.7080 ,514.1100 ,2.2950 ,2.7171 ,3.0056 ,3.1895 ,0.0545 ,1.2027 ,-0.5547 
1741.4760 ,475.4600 ,2.2958 ,2.5934 ,2.8553 ,3.0942 ,0.1293 ,1.2387 ,-0.5216 
1730.5020 ,464.8480 ,2.2669 ,2.4384 ,2.7497 ,3.0397 ,0.2036 ,1.2745 ,-0.4890 
1898.3140 ,512.3140 ,2.1920 ,2.1987 ,2.5056 ,2.9063 ,0.2774 ,1.3101 ,-0.4568 
1980.7080 ,551.0180 ,2.2124 ,2.0628 ,2.6087 ,3.0285 ,0.3507 ,1.3454 ,-0.4250 
1894.5360 ,536.5720 ,1.9641 ,2.0171 ,2.4994 ,3.0474 ,0.3939 ,1.3622 ,-0.4101 
1953.9660 ,577.9300 ,1.4841 ,1.6951 ,2.3065 ,2.9711 ,0.4368 ,1.3789 ,-0.3954 
2038.7060 ,610.1920 ,1.2452 ,1.3368 ,2.0827 ,2.9706 ,0.4794 ,1.3956 ,-0.3811 
1990.0700 ,607.9360 ,0.9941 ,1.1900 ,1.8591 ,2.8191 ,0.5217 ,1.4123 ,-0.3670 
1890.5460 ,585.2940 ,0.9099 ,1.0905 ,1.7821 ,2.7134 ,0.5583 ,1.4132 ,-0.3384 
1834.7333 ,559.6333 ,0.9286 ,1.0988 ,1.7961 ,2.7437 ,0.5947 ,1.4141 ,-0.3100 
1904.9840 ,580.2220 ,0.8888 ,1.0623 ,1.7834 ,2.6872 ,0.6308 ,1.4150 ,-0.2817 
1913.4480 ,590.1840 ,0.8319 ,1.0497 ,1.9525 ,2.8782 ,0.6668 ,1.4159 ,-0.2535 
1992.2820 ,607.2120 ,0.8837 ,1.0944 ,2.3210 ,3.0645 ,0.6990 ,1.4179 ,-0.2062 
2091.9000 ,646.5040 ,0.8278 ,1.1195 ,2.5565 ,3.2625 ,0.7309 ,1.4199 ,-0.1593 
2263.9140 ,719.9660 ,0.8391 ,1.0960 ,2.4996 ,3.2121 ,0.7626 ,1.4219 ,-0.1130 
2281.4600 ,734.6960 ,0.8283 ,1.0965 ,2.4225 ,3.1623 ,0.7940 ,1.4239 ,-0.0671 
2183.4200 ,717.8480 ,0.8223 ,1.0420 ,2.3810 ,3.1486 ,0.8226 ,1.3891 ,-0.0359 
2155.4160 ,699.2380 ,0.8085 ,0.9835 ,2.4552 ,3.2003 ,0.8510 ,1.3541 ,-0.0048 
2135.8160 ,694.3240 ,0.8094 ,0.9064 ,2.4516 ,3.1630 ,0.8794 ,1.3191 ,0.0261 
2228.4400 ,734.8720 ,0.8106 ,0.9126 ,2.4130 ,3.1065 ,0.9075 ,1.2839 ,0.0569 
2338.3200 ,770.6620 ,0.8078 ,0.9156 ,2.4813 ,3.1325 ,0.9152 ,1.2698 ,0.0684 
2396.8680 ,793.2780 ,0.8088 ,0.9501 ,2.3989 ,3.1671 ,0.9228 ,1.2556 ,0.0799 
2402.6700 ,800.3600 ,0.8110 ,0.9960 ,2.4400 ,3.1894 ,0.9304 ,1.2413 ,0.0913 
2523.0020 ,850.4300 ,0.8135 ,0.9844 ,2.4615 ,3.1917 ,0.9380 ,1.2269 ,0.1027 
2493.4380 ,837.2860 ,0.8223 ,1.0036 ,2.4529 ,3.1565 ,0.9455 ,1.2123 ,0.1141 
2438.1375 ,809.9500 ,0.8168 ,1.0007 ,2.4543 ,3.1367 ,0.9391 ,1.1873 ,0.1089 
2588.5740 ,873.6880 ,0.8136 ,0.9977 ,2.4006 ,3.0873 ,0.9327 ,1.1622 ,0.1036 
2629.3680 ,873.8200 ,0.8121 ,0.9487 ,2.3887 ,3.0473 ,0.9263 ,1.1371 ,0.0983 
2637.8180 ,888.8840 ,0.8115 ,0.9027 ,2.3698 ,3.0374 ,0.9197 ,1.1119 ,0.0929 
2610.5067 ,880.0900 ,0.8151 ,0.9426 ,2.3759 ,3.0447 ,0.8969 ,1.0891 ,0.1001 
2749.0600 ,913.4820 ,0.8182 ,0.9510 ,2.3724 ,3.0921 ,0.8739 ,1.0663 ,0.1073 
2782.7120 ,918.6380 ,0.8209 ,0.9998 ,2.4122 ,3.1650 ,0.8507 ,1.0434 ,0.1145 
2822.0160 ,930.1580 ,0.8489 ,1.0025 ,2.4262 ,3.1567 ,0.8275 ,1.0205 ,0.1218 
2912.9120 ,948.5040 ,0.9627 ,0.9930 ,2.4419 ,3.2350 ,0.8070 ,0.9882 ,0.1035 
3018.2880 ,979.1940 ,1.0797 ,0.9836 ,2.4924 ,3.2394 ,0.7864 ,0.9559 ,0.0851 
3106.3720 ,1023.7940 ,1.0981 ,1.1333 ,2.6186 ,3.2848 ,0.7657 ,0.9235 ,0.0666 
3157.5500 ,1070.9240 ,1.2023 ,1.4247 ,2.8241 ,3.3826 ,0.7450 ,0.8910 ,0.0479 
3295.5680 ,1099.7580 ,1.4630 ,1.6590 ,2.9484 ,3.4620 ,0.7242 ,0.8585 ,0.0291 
3374.7260 ,1107.7360 ,1.3516 ,1.6495 ,2.9140 ,3.4982 ,0.6792 ,0.8180 ,0.0000 
3395.9100 ,1129.3460 ,1.3257 ,1.6326 ,2.9699 ,3.5137 ,0.6340 ,0.7773 ,-0.0294 
3162.9480 ,1065.8540 ,1.2232 ,1.6116 ,3.0043 ,3.5187 ,0.5885 ,0.7364 ,-0.0589 
2887.8880 ,956.4180 ,1.1228 ,1.6049 ,2.9854 ,3.5233 ,0.5428 ,0.6953 ,-0.0885 
2936.7840 ,991.4120 ,1.0188 ,1.6011 ,2.9175 ,3.4870 ,0.5129 ,0.6420 ,-0.1140 
2754.6140 ,927.4660 ,1.0605 ,1.5653 ,2.8702 ,3.4831 ,0.4828 ,0.5882 ,-0.1396 
2934.5060 ,1001.3780 ,1.1021 ,1.5208 ,2.8419 ,3.4414 ,0.4526 ,0.5340 ,-0.1654 
3016.6220 ,1046.2820 ,1.1913 ,1.5101 ,2.8584 ,3.4625 ,0.4223 ,0.4793 ,-0.1913 
2879.9340 ,1000.8160 ,1.2972 ,1.5007 ,2.9313 ,3.5128 ,0.3919 ,0.4240 ,-0.2173 
2765.8333 ,945.8867 ,1.4830 ,1.4582 ,2.9415 ,3.5016 ,0.3472 ,0.3639 ,-0.2451 
2911.7200 ,997.3200 ,1.5384 ,1.5066 ,2.9439 ,3.5542 ,0.3022 ,0.3034 ,-0.2730 
2951.5240 ,1017.3500 ,1.2726 ,1.5162 ,3.0446 ,3.6639 ,0.2570 ,0.2424 ,-0.3009 
3070.5140 ,1071.3080 ,1.2185 ,1.5066 ,3.0898 ,3.6800 ,0.2114 ,0.1810 ,-0.3289 
3023.7360 ,1061.5420 ,1.1540 ,1.5186 ,3.1090 ,3.6878 ,0.1331 ,0.1238 ,-0.3814 
3127.7020 ,1108.6720 ,1.1736 ,1.5291 ,3.1256 ,3.7090 ,0.0543 ,0.0662 ,-0.4344 
3177.9980 ,1138.9320 ,1.2270 ,1.4986 ,3.1278 ,3.7084 ,-0.0249 ,0.0081 ,-0.4879 
3298.0260 ,1193.3580 ,1.2039 ,1.5105 ,3.1013 ,3.6856 ,-0.1045 ,-0.0505 ,-0.5418 
3223.9220 ,1185.1900 ,1.1885 ,1.4941 ,3.0566 ,3.6387 ,-0.2055 ,-0.1112 ,-0.6287 
3256.4160 ,1215.1380 ,1.2326 ,1.4820 ,2.9553 ,3.5786 ,-0.3071 ,-0.1723 ,-0.7165 
3273.9420 ,1222.3300 ,1.2019 ,1.4858 ,2.9747 ,3.6252 ,-0.4095 ,-0.2338 ,-0.8052 
3225.1080 ,1186.2880 ,1.1729 ,1.4882 ,2.9545 ,3.6352 ,-0.5126 ,-0.2958 ,-0.8949 
3108.4060 ,1142.3800 ,1.1607 ,1.4893 ,2.9685 ,3.6542 ,-0.6139 ,-0.3060 ,-1.1349 
3235.0725 ,1193.1275 ,1.1629 ,1.4991 ,2.9740 ,3.6444 ,-0.7168 ,-0.3153 ,-1.3849 
3233.7880 ,1195.0680 ,1.1040 ,1.5247 ,2.9957 ,3.6558 ,-0.8214 ,-0.3237 ,-1.6453 
3219.8160 ,1208.5220 ,1.0536 ,1.5823 ,3.0214 ,3.6836 ,-0.9277 ,-0.3313 ,-1.9167 
3184.6540 ,1205.2080 ,1.0343 ,1.5950 ,3.0102 ,3.6534 ,-1.0037 ,-0.3261 ,-2.1592 
3016.7680 ,1119.7440 ,1.2897 ,1.6363 ,3.0052 ,3.5833 ,-1.0812 ,-0.3202 ,-2.4109 
2962.9240 ,1106.4940 ,1.3630 ,1.6463 ,2.9440 ,3.4950 ,-1.1601 ,-0.3133 ,-2.6722 
2974.0280 ,1113.2120 ,1.7994 ,1.6498 ,2.9513 ,3.4630 ,-1.2404 ,-0.3056 ,-2.9436 
3024.1440 ,1151.4780 ,1.4437 ,1.6699 ,2.9346 ,3.4619 ,-1.2875 ,-0.3055 ,-2.9961 
3062.4800 ,1176.5520 ,1.4197 ,1.5359 ,2.7614 ,3.3450 ,-1.3349 ,-0.3053 ,-3.0490 
3047.1980 ,1165.1420 ,1.3699 ,1.5245 ,2.6921 ,3.4107 ,-1.3824 ,-0.3052 ,-3.1022 
3026.8200 ,1160.4300 ,1.3386 ,1.5242 ,2.6867 ,3.4018 ,-1.4301 ,-0.3051 ,-3.1559 
3052.6840 ,1183.4740 ,1.3182 ,1.5138 ,2.7189 ,3.4198 ,-1.4720 ,-0.3126 ,-3.1852 
3133.3520 ,1216.7900 ,1.3161 ,1.5521 ,2.7860 ,3.4821 ,-1.5141 ,-0.3202 ,-3.2146 
3142.7400 ,1240.0850 ,1.3068 ,1.6327 ,2.8024 ,3.5305 ,-1.5563 ,-0.3279 ,-3.2442 
